"winners_id","winners","winning_tribe"
492,"Sunday","Ikabula"
493,"Jay","Ikabula"
494,"Bret","Ikabula"
496,"Hannah","Ikabula"
486,"Michelle","Vanua"
488,"Chris","Vanua"
490,"Zeke","Vanua"
495,"David","Vanua"
486,"Michelle","Vanua"
488,"Chris","Vanua"
490,"Zeke","Vanua"
495,"David","Vanua"
485,"Michaela","Ikabula"
491,"Will","Ikabula"
492,"Sunday","Ikabula"
493,"Jay","Ikabula"
494,"Bret","Ikabula"
496,"Hannah","Ikabula"
487,"Taylor","Takali"
489,"Jessica","Takali"
497,"Ken","Takali"
498,"Adam","Takali"
486,"Michelle","Vanua"
488,"Chris","Vanua"
490,"Zeke","Vanua"
495,"David","Vanua"
491,"Will",NA
494,"Bret",NA
488,"Chris",NA
495,"David",NA
497,"Ken",NA
492,"Sunday",NA
487,"Taylor",NA
497,"Ken",NA
498,"Adam",NA
494,"Bret",NA
496,"Hannah",NA
492,"Sunday",NA
490,"Zeke",NA
495,"David",NA
494,"Bret",NA
492,"Sunday",NA
490,"Zeke",NA
495,"David",NA
493,"Jay",NA
493,"Jay",NA
498,"Adam",NA
492,"Sunday",NA
491,"Will",NA
498,"Adam",NA
493,"Jay",NA
497,"Ken",NA
495,"David",NA
493,"Jay",NA
498,"Adam",NA
495,"David",NA
495,"David",NA
497,"Ken",NA
497,"Ken",NA
463,"Liz","Chan Loh"
467,"Peter","Chan Loh"
468,"Neal","Chan Loh"
470,"Debbie","Chan Loh"
474,"Joe","Chan Loh"
477,"Aubry","Chan Loh"
463,"Liz","Chan Loh"
467,"Peter","Chan Loh"
468,"Neal","Chan Loh"
470,"Debbie","Chan Loh"
474,"Joe","Chan Loh"
477,"Aubry","Chan Loh"
464,"Caleb","Gondol"
466,"Anna","Gondol"
469,"Nick","Gondol"
472,"Julia","Gondol"
476,"Tai","Gondol"
478,"Michele","Gondol"
464,"Caleb","Gondol"
466,"Anna","Gondol"
469,"Nick","Gondol"
472,"Julia","Gondol"
476,"Tai","Gondol"
478,"Michele","Gondol"
464,"Caleb","Gondol"
466,"Anna","Gondol"
469,"Nick","Gondol"
472,"Julia","Gondol"
476,"Tai","Gondol"
478,"Michele","Gondol"
464,"Caleb","Gondol"
466,"Anna","Gondol"
469,"Nick","Gondol"
472,"Julia","Gondol"
476,"Tai","Gondol"
478,"Michele","Gondol"
467,"Peter","Chan Loh"
468,"Neal","Chan Loh"
470,"Debbie","Chan Loh"
474,"Joe","Chan Loh"
477,"Aubry","Chan Loh"
467,"Peter","Chan Loh"
468,"Neal","Chan Loh"
470,"Debbie","Chan Loh"
474,"Joe","Chan Loh"
477,"Aubry","Chan Loh"
466,"Anna","Gondol"
469,"Nick","Gondol"
472,"Julia","Gondol"
476,"Tai","Gondol"
478,"Michele","Gondol"
466,"Anna","Gondol"
469,"Nick","Gondol"
472,"Julia","Gondol"
476,"Tai","Gondol"
478,"Michele","Gondol"
472,"Julia",NA
468,"Neal","Chan Loh"
469,"Nick","Chan Loh"
470,"Debbie","Chan Loh"
473,"Jason","Chan Loh"
475,"Cydney","Chan Loh"
478,"Michele","Chan Loh"
467,"Peter","Gondol"
471,"Scot","Gondol"
472,"Julia","Gondol"
474,"Joe","Gondol"
476,"Tai","Gondol"
477,"Aubry","Gondol"
468,"Neal","Chan Loh"
469,"Nick","Chan Loh"
470,"Debbie","Chan Loh"
473,"Jason","Chan Loh"
475,"Cydney","Chan Loh"
478,"Michele","Chan Loh"
469,"Nick",NA
470,"Debbie",NA
472,"Julia",NA
469,"Nick",NA
471,"Scot",NA
476,"Tai",NA
476,"Tai",NA
473,"Jason",NA
472,"Julia",NA
471,"Scot",NA
476,"Tai",NA
472,"Julia",NA
472,"Julia",NA
478,"Michele",NA
476,"Tai",NA
473,"Jason",NA
475,"Cydney",NA
478,"Michele",NA
477,"Aubry",NA
478,"Michele",NA
473,"Jason",NA
478,"Michele",NA
476,"Tai",NA
475,"Cydney",NA
474,"Joe",NA
477,"Aubry",NA
475,"Cydney",NA
477,"Aubry",NA
475,"Cydney",NA
478,"Michele",NA
478,"Michele",NA
402,"Vytas","Ta Keo"
453,"Shirin","Ta Keo"
233,"Peih-Gee","Ta Keo"
23,"Jeff","Ta Keo"
180,"Terry","Ta Keo"
423,"Woo","Ta Keo"
15,"Kelly","Ta Keo"
383,"Abi-Maria","Ta Keo"
429,"Kelley","Ta Keo"
421,"Spencer","Ta Keo"
295,"Monica","Bayon"
422,"Kass","Bayon"
105,"Andrew","Bayon"
406,"Ciera","Bayon"
280,"Stephen","Bayon"
451,"Joe","Bayon"
21,"Kimmi","Bayon"
439,"Keith","Bayon"
419,"Tasha","Bayon"
433,"Jeremy","Bayon"
295,"Monica","Bayon"
422,"Kass","Bayon"
105,"Andrew","Bayon"
406,"Ciera","Bayon"
280,"Stephen","Bayon"
451,"Joe","Bayon"
21,"Kimmi","Bayon"
439,"Keith","Bayon"
419,"Tasha","Bayon"
433,"Jeremy","Bayon"
295,"Monica","Bayon"
422,"Kass","Bayon"
105,"Andrew","Bayon"
406,"Ciera","Bayon"
280,"Stephen","Bayon"
451,"Joe","Bayon"
21,"Kimmi","Bayon"
439,"Keith","Bayon"
419,"Tasha","Bayon"
433,"Jeremy","Bayon"
295,"Monica","Bayon"
422,"Kass","Bayon"
105,"Andrew","Bayon"
406,"Ciera","Bayon"
280,"Stephen","Bayon"
451,"Joe","Bayon"
21,"Kimmi","Bayon"
439,"Keith","Bayon"
419,"Tasha","Bayon"
433,"Jeremy","Bayon"
180,"Terry","Ta Keo"
422,"Kass","Ta Keo"
406,"Ciera","Ta Keo"
451,"Joe","Ta Keo"
439,"Keith","Ta Keo"
429,"Kelley","Ta Keo"
295,"Monica","Bayon"
15,"Kelly","Bayon"
280,"Stephen","Bayon"
21,"Kimmi","Bayon"
421,"Spencer","Bayon"
433,"Jeremy","Bayon"
105,"Andrew",NA
180,"Terry",NA
295,"Monica","Bayon"
15,"Kelly","Bayon"
280,"Stephen","Bayon"
21,"Kimmi","Bayon"
421,"Spencer","Bayon"
433,"Jeremy","Bayon"
180,"Terry","Ta Keo"
422,"Kass","Ta Keo"
406,"Ciera","Ta Keo"
451,"Joe","Ta Keo"
439,"Keith","Ta Keo"
429,"Kelley","Ta Keo"
180,"Terry","Ta Keo"
422,"Kass","Ta Keo"
406,"Ciera","Ta Keo"
451,"Joe","Ta Keo"
439,"Keith","Ta Keo"
429,"Kelley","Ta Keo"
180,"Terry","Ta Keo"
422,"Kass","Ta Keo"
406,"Ciera","Ta Keo"
451,"Joe","Ta Keo"
439,"Keith","Ta Keo"
429,"Kelley","Ta Keo"
423,"Woo","Angkor"
105,"Andrew","Angkor"
383,"Abi-Maria","Angkor"
419,"Tasha","Angkor"
423,"Woo","Angkor"
105,"Andrew","Angkor"
383,"Abi-Maria","Angkor"
419,"Tasha","Angkor"
423,"Woo","Angkor"
105,"Andrew","Angkor"
383,"Abi-Maria","Angkor"
419,"Tasha","Angkor"
423,"Woo","Angkor"
105,"Andrew","Angkor"
383,"Abi-Maria","Angkor"
419,"Tasha","Angkor"
180,"Terry","Ta Keo"
422,"Kass","Ta Keo"
406,"Ciera","Ta Keo"
451,"Joe","Ta Keo"
439,"Keith","Ta Keo"
429,"Kelley","Ta Keo"
180,"Terry","Ta Keo"
422,"Kass","Ta Keo"
406,"Ciera","Ta Keo"
451,"Joe","Ta Keo"
439,"Keith","Ta Keo"
429,"Kelley","Ta Keo"
180,"Terry","Ta Keo"
422,"Kass","Ta Keo"
406,"Ciera","Ta Keo"
451,"Joe","Ta Keo"
439,"Keith","Ta Keo"
429,"Kelley","Ta Keo"
180,"Terry","Ta Keo"
422,"Kass","Ta Keo"
406,"Ciera","Ta Keo"
451,"Joe","Ta Keo"
439,"Keith","Ta Keo"
429,"Kelley","Ta Keo"
295,"Monica","Bayon"
15,"Kelly","Bayon"
280,"Stephen","Bayon"
21,"Kimmi","Bayon"
421,"Spencer","Bayon"
433,"Jeremy","Bayon"
295,"Monica","Bayon"
15,"Kelly","Bayon"
280,"Stephen","Bayon"
21,"Kimmi","Bayon"
421,"Spencer","Bayon"
433,"Jeremy","Bayon"
423,"Woo","Ta Keo"
422,"Kass","Ta Keo"
105,"Andrew","Ta Keo"
15,"Kelly","Ta Keo"
406,"Ciera","Ta Keo"
383,"Abi-Maria","Ta Keo"
421,"Spencer","Ta Keo"
280,"Stephen","Bayon"
451,"Joe","Bayon"
21,"Kimmi","Bayon"
439,"Keith","Bayon"
429,"Kelley","Bayon"
419,"Tasha","Bayon"
433,"Jeremy","Bayon"
451,"Joe",NA
406,"Ciera",NA
451,"Joe",NA
439,"Keith",NA
429,"Kelley",NA
15,"Kelly",NA
21,"Kimmi",NA
451,"Joe",NA
406,"Ciera",NA
451,"Joe",NA
421,"Spencer",NA
280,"Stephen",NA
419,"Tasha",NA
451,"Joe",NA
383,"Abi-Maria",NA
406,"Ciera",NA
451,"Joe",NA
421,"Spencer",NA
419,"Tasha",NA
451,"Joe",NA
280,"Stephen",NA
433,"Jeremy",NA
419,"Tasha",NA
421,"Spencer",NA
429,"Kelley",NA
383,"Abi-Maria",NA
451,"Joe",NA
439,"Keith",NA
21,"Kimmi",NA
439,"Keith",NA
429,"Kelley",NA
439,"Keith",NA
429,"Kelley",NA
421,"Spencer",NA
421,"Spencer",NA
421,"Spencer",NA
429,"Kelley",NA
433,"Jeremy",NA
444,"Vince","Nagarote"
445,"Nina","Nagarote"
450,"Hali","Nagarote"
451,"Joe","Nagarote"
452,"Jenn","Nagarote"
458,"Will","Nagarote"
444,"Vince","Nagarote"
445,"Nina","Nagarote"
450,"Hali","Nagarote"
451,"Joe","Nagarote"
452,"Jenn","Nagarote"
458,"Will","Nagarote"
447,"Max","Masaya"
448,"Joaquin","Masaya"
453,"Shirin","Masaya"
454,"Tyler","Masaya"
459,"Carolyn","Masaya"
447,"Max","Masaya"
448,"Joaquin","Masaya"
453,"Shirin","Masaya"
454,"Tyler","Masaya"
459,"Carolyn","Masaya"
446,"Lindsey","Escameca"
449,"Kelly","Escameca"
455,"Dan","Escameca"
456,"Sierra","Escameca"
457,"Rodney","Escameca"
460,"Mike","Escameca"
446,"Lindsey","Escameca"
449,"Kelly","Escameca"
455,"Dan","Escameca"
456,"Sierra","Escameca"
457,"Rodney","Escameca"
460,"Mike","Escameca"
450,"Hali","Nagarote"
451,"Joe","Nagarote"
452,"Jenn","Nagarote"
458,"Will","Nagarote"
447,"Max","Masaya"
448,"Joaquin","Masaya"
453,"Shirin","Masaya"
454,"Tyler","Masaya"
459,"Carolyn","Masaya"
450,"Hali","Nagarote"
451,"Joe","Nagarote"
452,"Jenn","Nagarote"
458,"Will","Nagarote"
447,"Max","Masaya"
448,"Joaquin","Masaya"
453,"Shirin","Masaya"
454,"Tyler","Masaya"
459,"Carolyn","Masaya"
448,"Joaquin","Escameca"
451,"Joe","Escameca"
454,"Tyler","Escameca"
455,"Dan","Escameca"
456,"Sierra","Escameca"
457,"Rodney","Escameca"
460,"Mike","Escameca"
448,"Joaquin","Escameca"
451,"Joe","Escameca"
454,"Tyler","Escameca"
455,"Dan","Escameca"
456,"Sierra","Escameca"
457,"Rodney","Escameca"
460,"Mike","Escameca"
449,"Kelly","Nagarote"
450,"Hali","Nagarote"
452,"Jenn","Nagarote"
453,"Shirin","Nagarote"
458,"Will","Nagarote"
459,"Carolyn","Nagarote"
449,"Kelly","Nagarote"
450,"Hali","Nagarote"
452,"Jenn","Nagarote"
453,"Shirin","Nagarote"
458,"Will","Nagarote"
459,"Carolyn","Nagarote"
451,"Joe",NA
451,"Joe",NA
459,"Carolyn",NA
453,"Shirin",NA
454,"Tyler",NA
458,"Will",NA
451,"Joe",NA
455,"Dan",NA
460,"Mike",NA
453,"Shirin",NA
456,"Sierra",NA
454,"Tyler",NA
454,"Tyler",NA
NA,NA,NA
460,"Mike",NA
459,"Carolyn",NA
455,"Dan",NA
454,"Tyler",NA
458,"Will",NA
459,"Carolyn",NA
460,"Mike",NA
459,"Carolyn",NA
460,"Mike",NA
456,"Sierra",NA
459,"Carolyn",NA
459,"Carolyn",NA
460,"Mike",NA
458,"Will",NA
460,"Mike",NA
460,"Mike",NA
460,"Mike",NA
460,"Mike",NA
433,"Jeremy",NA
428,"Drew","Hunahpu"
429,"Kelley","Hunahpu"
431,"Julie","Hunahpu"
433,"Jeremy","Hunahpu"
435,"Reed","Hunahpu"
437,"Jon","Hunahpu"
439,"Keith","Hunahpu"
440,"Missy","Hunahpu"
442,"Natalie","Hunahpu"
431,"Julie",NA
428,"Drew","Hunahpu"
429,"Kelley","Hunahpu"
431,"Julie","Hunahpu"
433,"Jeremy","Hunahpu"
435,"Reed","Hunahpu"
437,"Jon","Hunahpu"
439,"Keith","Hunahpu"
440,"Missy","Hunahpu"
442,"Natalie","Hunahpu"
434,"Wes",NA
428,"Drew","Hunahpu"
429,"Kelley","Hunahpu"
431,"Julie","Hunahpu"
433,"Jeremy","Hunahpu"
435,"Reed","Hunahpu"
437,"Jon","Hunahpu"
439,"Keith","Hunahpu"
440,"Missy","Hunahpu"
442,"Natalie","Hunahpu"
437,"Jon",NA
430,"Dale","Coyopa"
432,"Josh","Coyopa"
434,"Wes","Coyopa"
436,"Alec","Coyopa"
438,"Baylor","Coyopa"
441,"Jaclyn","Coyopa"
431,"Julie","Hunahpu"
432,"Josh","Hunahpu"
433,"Jeremy","Hunahpu"
434,"Wes","Hunahpu"
435,"Reed","Hunahpu"
436,"Alec","Hunahpu"
442,"Natalie","Hunahpu"
435,"Reed",NA
431,"Julie","Hunahpu"
432,"Josh","Hunahpu"
433,"Jeremy","Hunahpu"
434,"Wes","Hunahpu"
435,"Reed","Hunahpu"
436,"Alec","Hunahpu"
442,"Natalie","Hunahpu"
439,"Keith",NA
433,"Jeremy",NA
439,"Keith",NA
442,"Natalie",NA
435,"Reed",NA
434,"Wes",NA
433,"Jeremy",NA
433,"Jeremy",NA
442,"Natalie",NA
441,"Jaclyn",NA
437,"Jon",NA
436,"Alec",NA
438,"Baylor",NA
435,"Reed",NA
438,"Baylor",NA
435,"Reed",NA
440,"Missy",NA
436,"Alec",NA
441,"Jaclyn",NA
437,"Jon",NA
435,"Reed",NA
440,"Missy",NA
438,"Baylor",NA
442,"Natalie",NA
439,"Keith",NA
442,"Natalie",NA
441,"Jaclyn",NA
437,"Jon",NA
437,"Jon",NA
437,"Jon",NA
438,"Baylor",NA
439,"Keith",NA
440,"Missy",NA
442,"Natalie",NA
439,"Keith",NA
439,"Keith",NA
441,"Jaclyn",NA
409,"Brice","Solana"
413,"Alexis","Solana"
415,"Morgan","Solana"
416,"LJ","Solana"
417,"Jeremiah","Solana"
418,"Jefra","Solana"
409,"Brice","Solana"
413,"Alexis","Solana"
415,"Morgan","Solana"
416,"LJ","Solana"
417,"Jeremiah","Solana"
418,"Jefra","Solana"
411,"Cliff","Aparri"
412,"Lindsey","Aparri"
414,"Sarah","Aparri"
420,"Trish","Aparri"
423,"Woo","Aparri"
424,"Tony","Aparri"
411,"Cliff","Aparri"
412,"Lindsey","Aparri"
414,"Sarah","Aparri"
420,"Trish","Aparri"
423,"Woo","Aparri"
424,"Tony","Aparri"
411,"Cliff","Aparri"
412,"Lindsey","Aparri"
414,"Sarah","Aparri"
420,"Trish","Aparri"
423,"Woo","Aparri"
424,"Tony","Aparri"
411,"Cliff","Aparri"
412,"Lindsey","Aparri"
414,"Sarah","Aparri"
420,"Trish","Aparri"
423,"Woo","Aparri"
424,"Tony","Aparri"
413,"Alexis","Solana"
415,"Morgan","Solana"
416,"LJ","Solana"
417,"Jeremiah","Solana"
418,"Jefra","Solana"
411,"Cliff","Aparri"
412,"Lindsey","Aparri"
414,"Sarah","Aparri"
420,"Trish","Aparri"
423,"Woo","Aparri"
424,"Tony","Aparri"
413,"Alexis","Solana"
415,"Morgan","Solana"
416,"LJ","Solana"
417,"Jeremiah","Solana"
418,"Jefra","Solana"
411,"Cliff","Aparri"
412,"Lindsey","Aparri"
414,"Sarah","Aparri"
420,"Trish","Aparri"
423,"Woo","Aparri"
424,"Tony","Aparri"
411,"Cliff","Solana"
412,"Lindsey","Solana"
416,"LJ","Solana"
418,"Jefra","Solana"
420,"Trish","Solana"
423,"Woo","Solana"
424,"Tony","Solana"
411,"Cliff","Solana"
412,"Lindsey","Solana"
416,"LJ","Solana"
418,"Jefra","Solana"
420,"Trish","Solana"
423,"Woo","Solana"
424,"Tony","Solana"
413,"Alexis","Aparri"
414,"Sarah","Aparri"
415,"Morgan","Aparri"
417,"Jeremiah","Aparri"
419,"Tasha","Aparri"
421,"Spencer","Aparri"
422,"Kass","Aparri"
413,"Alexis","Aparri"
414,"Sarah","Aparri"
415,"Morgan","Aparri"
417,"Jeremiah","Aparri"
419,"Tasha","Aparri"
421,"Spencer","Aparri"
422,"Kass","Aparri"
411,"Cliff","Solana"
412,"Lindsey","Solana"
416,"LJ","Solana"
418,"Jefra","Solana"
420,"Trish","Solana"
423,"Woo","Solana"
424,"Tony","Solana"
411,"Cliff","Solana"
412,"Lindsey","Solana"
416,"LJ","Solana"
418,"Jefra","Solana"
420,"Trish","Solana"
423,"Woo","Solana"
424,"Tony","Solana"
411,"Cliff","Solana"
412,"Lindsey","Solana"
416,"LJ","Solana"
418,"Jefra","Solana"
420,"Trish","Solana"
423,"Woo","Solana"
424,"Tony","Solana"
411,"Cliff","Solana"
412,"Lindsey","Solana"
416,"LJ","Solana"
418,"Jefra","Solana"
420,"Trish","Solana"
423,"Woo","Solana"
424,"Tony","Solana"
416,"LJ","Solana"
418,"Jefra","Solana"
420,"Trish","Solana"
423,"Woo","Solana"
424,"Tony","Solana"
416,"LJ","Solana"
418,"Jefra","Solana"
420,"Trish","Solana"
423,"Woo","Solana"
424,"Tony","Solana"
423,"Woo",NA
418,"Jefra",NA
417,"Jeremiah",NA
416,"LJ",NA
415,"Morgan",NA
421,"Spencer",NA
421,"Spencer",NA
417,"Jeremiah",NA
421,"Spencer",NA
424,"Tony",NA
419,"Tasha",NA
418,"Jefra",NA
417,"Jeremiah",NA
421,"Spencer",NA
419,"Tasha",NA
419,"Tasha",NA
NA,NA,NA
419,"Tasha",NA
422,"Kass",NA
421,"Spencer",NA
423,"Woo",NA
421,"Spencer",NA
424,"Tony",NA
420,"Trish",NA
421,"Spencer",NA
422,"Kass",NA
359,"Colton","Galang"
292,"Laura M.","Galang"
365,"Kat","Galang"
182,"Aras","Galang"
32,"Tina","Galang"
10,"Gervase","Galang"
358,"Monica","Galang"
274,"Tyson","Galang"
359,"Colton","Galang"
292,"Laura M.","Galang"
365,"Kat","Galang"
182,"Aras","Galang"
32,"Tina","Galang"
10,"Gervase","Galang"
358,"Monica","Galang"
274,"Tyson","Galang"
359,"Colton","Galang"
292,"Laura M.","Galang"
365,"Kat","Galang"
182,"Aras","Galang"
32,"Tina","Galang"
10,"Gervase","Galang"
358,"Monica","Galang"
274,"Tyson","Galang"
359,"Colton","Galang"
292,"Laura M.","Galang"
365,"Kat","Galang"
182,"Aras","Galang"
32,"Tina","Galang"
10,"Gervase","Galang"
358,"Monica","Galang"
274,"Tyson","Galang"
359,"Colton","Galang"
292,"Laura M.","Galang"
365,"Kat","Galang"
182,"Aras","Galang"
32,"Tina","Galang"
10,"Gervase","Galang"
358,"Monica","Galang"
274,"Tyson","Galang"
359,"Colton","Galang"
292,"Laura M.","Galang"
365,"Kat","Galang"
182,"Aras","Galang"
32,"Tina","Galang"
10,"Gervase","Galang"
358,"Monica","Galang"
274,"Tyson","Galang"
292,"Laura M.","Galang"
365,"Kat","Galang"
182,"Aras","Galang"
32,"Tina","Galang"
10,"Gervase","Galang"
358,"Monica","Galang"
274,"Tyson","Galang"
292,"Laura M.","Galang"
365,"Kat","Galang"
182,"Aras","Galang"
32,"Tina","Galang"
10,"Gervase","Galang"
358,"Monica","Galang"
274,"Tyson","Galang"
292,"Laura M.","Galang"
365,"Kat","Galang"
182,"Aras","Galang"
32,"Tina","Galang"
10,"Gervase","Galang"
358,"Monica","Galang"
274,"Tyson","Galang"
292,"Laura M.","Galang"
365,"Kat","Galang"
182,"Aras","Galang"
32,"Tina","Galang"
10,"Gervase","Galang"
358,"Monica","Galang"
274,"Tyson","Galang"
397,"Laura B.","Tadhana"
402,"Vytas","Tadhana"
403,"Caleb","Tadhana"
404,"Katie","Tadhana"
405,"Hayden","Tadhana"
406,"Ciera","Tadhana"
397,"Laura B.","Tadhana"
402,"Vytas","Tadhana"
403,"Caleb","Tadhana"
404,"Katie","Tadhana"
405,"Hayden","Tadhana"
406,"Ciera","Tadhana"
182,"Aras","Tadhana"
403,"Caleb","Tadhana"
405,"Hayden","Tadhana"
406,"Ciera","Tadhana"
10,"Gervase","Tadhana"
274,"Tyson","Tadhana"
182,"Aras","Tadhana"
403,"Caleb","Tadhana"
405,"Hayden","Tadhana"
406,"Ciera","Tadhana"
10,"Gervase","Tadhana"
274,"Tyson","Tadhana"
182,"Aras","Tadhana"
403,"Caleb","Tadhana"
405,"Hayden","Tadhana"
406,"Ciera","Tadhana"
10,"Gervase","Tadhana"
274,"Tyson","Tadhana"
182,"Aras","Tadhana"
403,"Caleb","Tadhana"
405,"Hayden","Tadhana"
406,"Ciera","Tadhana"
10,"Gervase","Tadhana"
274,"Tyson","Tadhana"
402,"Vytas",NA
358,"Monica",NA
404,"Katie",NA
358,"Monica",NA
358,"Monica",NA
358,"Monica",NA
10,"Gervase",NA
358,"Monica",NA
274,"Tyson",NA
10,"Gervase",NA
406,"Ciera",NA
405,"Hayden",NA
406,"Ciera",NA
274,"Tyson",NA
274,"Tyson",NA
322,"Francesca","Bikal"
350,"Brandon","Bikal"
259,"Corinne","Bikal"
337,"Phillip","Bikal"
384,"Malcolm","Bikal"
333,"Andrea","Bikal"
312,"Brenda","Bikal"
246,"Erik","Bikal"
346,"Dawn","Bikal"
348,"Cochran","Bikal"
387,"Allie","Gota"
388,"Hope","Gota"
389,"Shamar","Gota"
390,"Laura","Gota"
391,"Matt","Gota"
392,"Julia","Gota"
393,"Michael","Gota"
394,"Reynold","Gota"
395,"Eddie","Gota"
396,"Sherri","Gota"
350,"Brandon","Bikal"
259,"Corinne","Bikal"
337,"Phillip","Bikal"
384,"Malcolm","Bikal"
333,"Andrea","Bikal"
312,"Brenda","Bikal"
246,"Erik","Bikal"
346,"Dawn","Bikal"
348,"Cochran","Bikal"
350,"Brandon","Bikal"
259,"Corinne","Bikal"
337,"Phillip","Bikal"
384,"Malcolm","Bikal"
333,"Andrea","Bikal"
312,"Brenda","Bikal"
246,"Erik","Bikal"
346,"Dawn","Bikal"
348,"Cochran","Bikal"
350,"Brandon","Bikal"
259,"Corinne","Bikal"
337,"Phillip","Bikal"
384,"Malcolm","Bikal"
333,"Andrea","Bikal"
312,"Brenda","Bikal"
246,"Erik","Bikal"
346,"Dawn","Bikal"
348,"Cochran","Bikal"
350,"Brandon","Bikal"
259,"Corinne","Bikal"
337,"Phillip","Bikal"
384,"Malcolm","Bikal"
333,"Andrea","Bikal"
312,"Brenda","Bikal"
246,"Erik","Bikal"
346,"Dawn","Bikal"
348,"Cochran","Bikal"
350,"Brandon","Bikal"
259,"Corinne","Bikal"
337,"Phillip","Bikal"
384,"Malcolm","Bikal"
333,"Andrea","Bikal"
312,"Brenda","Bikal"
246,"Erik","Bikal"
346,"Dawn","Bikal"
348,"Cochran","Bikal"
350,"Brandon","Bikal"
259,"Corinne","Bikal"
337,"Phillip","Bikal"
384,"Malcolm","Bikal"
333,"Andrea","Bikal"
312,"Brenda","Bikal"
246,"Erik","Bikal"
346,"Dawn","Bikal"
348,"Cochran","Bikal"
350,"Brandon","Bikal"
259,"Corinne","Bikal"
337,"Phillip","Bikal"
384,"Malcolm","Bikal"
333,"Andrea","Bikal"
312,"Brenda","Bikal"
246,"Erik","Bikal"
346,"Dawn","Bikal"
348,"Cochran","Bikal"
350,"Brandon","Bikal"
259,"Corinne","Bikal"
337,"Phillip","Bikal"
384,"Malcolm","Bikal"
333,"Andrea","Bikal"
312,"Brenda","Bikal"
246,"Erik","Bikal"
346,"Dawn","Bikal"
348,"Cochran","Bikal"
350,"Brandon","Bikal"
259,"Corinne","Bikal"
337,"Phillip","Bikal"
384,"Malcolm","Bikal"
333,"Andrea","Bikal"
312,"Brenda","Bikal"
246,"Erik","Bikal"
346,"Dawn","Bikal"
348,"Cochran","Bikal"
350,"Brandon","Bikal"
259,"Corinne","Bikal"
337,"Phillip","Bikal"
384,"Malcolm","Bikal"
333,"Andrea","Bikal"
312,"Brenda","Bikal"
246,"Erik","Bikal"
346,"Dawn","Bikal"
348,"Cochran","Bikal"
350,"Brandon","Bikal"
259,"Corinne","Bikal"
337,"Phillip","Bikal"
384,"Malcolm","Bikal"
333,"Andrea","Bikal"
312,"Brenda","Bikal"
246,"Erik","Bikal"
346,"Dawn","Bikal"
348,"Cochran","Bikal"
391,"Matt","Gota"
392,"Julia","Gota"
393,"Michael","Gota"
394,"Reynold","Gota"
395,"Eddie","Gota"
396,"Sherri","Gota"
384,"Malcolm","Gota"
394,"Reynold","Gota"
333,"Andrea","Gota"
312,"Brenda","Gota"
246,"Erik","Gota"
395,"Eddie","Gota"
396,"Sherri","Gota"
384,"Malcolm","Gota"
394,"Reynold","Gota"
333,"Andrea","Gota"
312,"Brenda","Gota"
246,"Erik","Gota"
395,"Eddie","Gota"
396,"Sherri","Gota"
384,"Malcolm","Gota"
394,"Reynold","Gota"
333,"Andrea","Gota"
312,"Brenda","Gota"
246,"Erik","Gota"
395,"Eddie","Gota"
396,"Sherri","Gota"
348,"Cochran",NA
348,"Cochran",NA
395,"Eddie",NA
246,"Erik",NA
393,"Michael",NA
394,"Reynold",NA
312,"Brenda",NA
348,"Cochran",NA
346,"Dawn",NA
246,"Erik",NA
337,"Phillip",NA
394,"Reynold",NA
394,"Reynold",NA
NA,NA,NA
348,"Cochran",NA
333,"Andrea",NA
333,"Andrea",NA
246,"Erik",NA
346,"Dawn",NA
348,"Cochran",NA
396,"Sherri",NA
312,"Brenda",NA
395,"Eddie",NA
246,"Erik",NA
346,"Dawn",NA
348,"Cochran",NA
348,"Cochran",NA
348,"Cochran",NA
348,"Cochran",NA
375,"Dana","Kalabaw"
376,"Dawson","Kalabaw"
377,"Katie","Kalabaw"
379,"Jeff","Kalabaw"
196,"Jonathan","Kalabaw"
382,"Carter","Kalabaw"
375,"Dana","Kalabaw"
376,"Dawson","Kalabaw"
377,"Katie","Kalabaw"
379,"Jeff","Kalabaw"
196,"Jonathan","Kalabaw"
382,"Carter","Kalabaw"
378,"RC","Tandang"
380,"Artis","Tandang"
381,"Pete","Tandang"
383,"Abi-Maria","Tandang"
385,"Lisa","Tandang"
22,"Michael","Tandang"
378,"RC","Tandang"
380,"Artis","Tandang"
381,"Pete","Tandang"
383,"Abi-Maria","Tandang"
385,"Lisa","Tandang"
22,"Michael","Tandang"
375,"Dana","Kalabaw"
376,"Dawson","Kalabaw"
377,"Katie","Kalabaw"
379,"Jeff","Kalabaw"
196,"Jonathan","Kalabaw"
382,"Carter","Kalabaw"
375,"Dana","Kalabaw"
376,"Dawson","Kalabaw"
377,"Katie","Kalabaw"
379,"Jeff","Kalabaw"
196,"Jonathan","Kalabaw"
382,"Carter","Kalabaw"
378,"RC","Tandang"
380,"Artis","Tandang"
381,"Pete","Tandang"
383,"Abi-Maria","Tandang"
385,"Lisa","Tandang"
22,"Michael","Tandang"
378,"RC","Tandang"
380,"Artis","Tandang"
381,"Pete","Tandang"
383,"Abi-Maria","Tandang"
385,"Lisa","Tandang"
22,"Michael","Tandang"
378,"RC","Tandang"
380,"Artis","Tandang"
381,"Pete","Tandang"
383,"Abi-Maria","Tandang"
384,"Malcolm","Tandang"
385,"Lisa","Tandang"
